label,region,hemi,view,x,y,.group,subgroup,.feature_id,atlas,source_package,source_atlas
lh_A4tl_L,A4tl_L,left,lateral,84.591178,74.605844,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,84.728033,74.71822,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,84.880038,74.881347,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,84.980916,75.304858,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.030669,75.988753,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.074398,76.384139,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.112104,76.491016,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.213301,76.634405,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.377988,76.814308,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,86.113918,77.26216,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,87.42109,77.97796,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.223637,78.378014,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.52156,78.462321,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.76792,78.471019,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.962716,78.404109,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.108361,78.259515,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.204856,78.037236,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.261166,77.572747,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.277291,76.866047,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.302061,76.46485,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.335473,76.369155,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.437149,76.255184,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.60709,76.122938,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.760325,76.038539,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.896853,76.001988,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.273562,75.956959,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.890453,75.90345,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.27267,75.801721,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.420214,75.65177,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.508068,75.489868,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.536233,75.316014,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.50376,74.405614,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.41065,72.758669,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.343399,71.895907,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.302009,71.817329,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.185193,71.708035,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.99295,71.568024,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.534887,71.347387,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.811002,71.046124,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.35903,70.829288,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.178972,70.696879,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.068265,70.594006,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
